"","BLC_I","BLC_NAME","NADSKUPINA_ID","NADSKUPINA_NAME","SPU_ID","SPU_NAME","PU_ID","PU_NAME","POL_ID","POL_NAME","PRG_ID","PRG_NAME","POD_ID","POD_NAME","SPP2015","SPP2016","SPP2018"
"403","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4411,"Vrhovno državno tožilstvo RS",9,"PRAVOSODJE",903,"Delovanje tožilstev",90301,"Delovanje vrhovnega državnega tožilstva",2158099,2427571,2467302
"404","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4416,"Okrožno državno tožilstvo v Celju",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",1394168,1643384,1861420
"405","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4416,"Okrožno državno tožilstvo v Celju",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",11000,13000,13000
"406","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4417,"Okrožno državno tožilstvo v Kopru",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",852246,1055048,1060869
"407","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4417,"Okrožno državno tožilstvo v Kopru",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",1500,3000,3000
"408","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4418,"Okrožno državno tožilstvo v Kranju",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",835566,944454.7,916380
"409","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4418,"Okrožno državno tožilstvo v Kranju",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",2000,3000,3000
"410","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4419,"Okrožno državno tožilstvo v Ljubljani",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",3118105,3895193,4132180
"411","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4419,"Okrožno državno tožilstvo v Ljubljani",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",25000,30000,30000
"412","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4420,"Okrožno državno tožilstvo v Mariboru",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",1668539,1857579,2078903
"413","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4420,"Okrožno državno tožilstvo v Mariboru",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",2000,15000,15000
"414","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4421,"Okrožno državno tožilstvo v Murski Soboti",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",797427,835253.13,899872
"415","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4421,"Okrožno državno tožilstvo v Murski Soboti",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",3000,4000,4000
"416","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4422,"Okrožno državno tožilstvo v Novi Gorici",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",597163,658369,729031
"417","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4422,"Okrožno državno tožilstvo v Novi Gorici",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",4898,4000,4000
"418","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4423,"Okrožno državno tožilstvo v Novem mestu",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",676940,800424,942655
"419","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4423,"Okrožno državno tožilstvo v Novem mestu",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",4000,4000,4000
"420","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4424,"Okrožno državno tožilstvo v Krškem",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",700011,725175,782208
"421","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4424,"Okrožno državno tožilstvo v Krškem",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",3000,4000,4000
"422","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4425,"Okrožno državno tožilstvo na Ptuju",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",610184,648401,658155
"423","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4425,"Okrožno državno tožilstvo na Ptuju",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",3500,4000,4000
"424","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4426,"Okrožno državno tožilstvo v Slovenj Gradcu",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",485665,502845,495374
"425","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4426,"Okrožno državno tožilstvo v Slovenj Gradcu",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",3500,5000,5000
"426","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4427,"Državnotožilski svet",9,"PRAVOSODJE",903,"Delovanje tožilstev",90303,"Delovanje Državnotožilskega sveta",89661,126023,NA
"427","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4428,"Specializirano državno tožilstvo Republike Slovenije",9,"PRAVOSODJE",903,"Delovanje tožilstev",90302,"Izvajanje funkcije pregona",1892977,3075640,3185185
"428","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",44,"TOŽILSTVA",4428,"Specializirano državno tožilstvo Republike Slovenije",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90702,"Alternativno reševanje sodnih sporov - poravnave in odložen pregon",1000,1000,1000
"429","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",454,"DRŽAVNO PRAVOBRANILSTVO RS",4514,"Državno pravobranilstvo RS",9,"PRAVOSODJE",904,"Delovanje pravobranilstev",90401,"Zastopanje Republike Slovenije in vodenje predhodnih postopkov",5610001,6150654,6427018
"430","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",454,"DRŽAVNO PRAVOBRANILSTVO RS",4514,"Državno pravobranilstvo RS",9,"PRAVOSODJE",906,"Poprava preteklih krivic",90601,"Poprava krivic in odškodnine",713625,682941,1087982
"431","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",46,"UPRAVNO SODIŠÈE REPUBLIKE SLOVENIJE",4611,"Upravno sodišèe Republike Slovenije",9,"PRAVOSODJE",902,"Delovanje sodišè",90201,"Sodni postopki",3118923,2899707,2965941
"432","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",46,"UPRAVNO SODIŠÈE REPUBLIKE SLOVENIJE",4611,"Upravno sodišèe Republike Slovenije",9,"PRAVOSODJE",902,"Delovanje sodišè",90203,"Brezplaèna pravna pomoè",500,222,500
"433","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5011,"Višje delovno in socialno sodišèe",9,"PRAVOSODJE",902,"Delovanje sodišè",90201,"Sodni postopki",1349246,1469698,1481943
"434","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5011,"Višje delovno in socialno sodišèe",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90701,"Alternativno reševanje sodnih sporov - podporne dejavnosti",154,288,336
"435","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5012,"Delovno sodišèe v Celju",9,"PRAVOSODJE",902,"Delovanje sodišè",90201,"Sodni postopki",465467,471444,481285
"436","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5012,"Delovno sodišèe v Celju",9,"PRAVOSODJE",902,"Delovanje sodišè",90203,"Brezplaèna pravna pomoè",25003,34987,46794
"437","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5012,"Delovno sodišèe v Celju",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90701,"Alternativno reševanje sodnih sporov - podporne dejavnosti",1691,288,336
"438","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5013,"Delovno sodišèe v Kopru",9,"PRAVOSODJE",902,"Delovanje sodišè",90201,"Sodni postopki",513310,536690,560310
"439","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5013,"Delovno sodišèe v Kopru",9,"PRAVOSODJE",902,"Delovanje sodišè",90203,"Brezplaèna pravna pomoè",7064,21168,29728
"440","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5013,"Delovno sodišèe v Kopru",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90701,"Alternativno reševanje sodnih sporov - podporne dejavnosti",2089,288,336
"441","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5014,"Delovno in socialno sodišèe v Ljubljani",9,"PRAVOSODJE",902,"Delovanje sodišè",90201,"Sodni postopki",3154330,3267737,3350309
"442","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5014,"Delovno in socialno sodišèe v Ljubljani",9,"PRAVOSODJE",902,"Delovanje sodišè",90203,"Brezplaèna pravna pomoè",109807,122202,160252
"443","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5014,"Delovno in socialno sodišèe v Ljubljani",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90701,"Alternativno reševanje sodnih sporov - podporne dejavnosti",6371,690,805
"444","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5015,"Delovno sodišèe v Mariboru",9,"PRAVOSODJE",902,"Delovanje sodišè",90201,"Sodni postopki",1093729,1116126,1140992
"445","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5015,"Delovno sodišèe v Mariboru",9,"PRAVOSODJE",902,"Delovanje sodišè",90203,"Brezplaèna pravna pomoè",64303,78723,74538
"446","A","Bilanca odhodkov",3,"PRAVOSODNI PRORAÈUNSKI UPORABNIKI",50,"DELOVNA IN SOCIALNA SODIŠÈA",5015,"Delovno sodišèe v Mariboru",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90701,"Alternativno reševanje sodnih sporov - podporne dejavnosti",3253,288,336
"447","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",3,"ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE",303,"Mednarodno razvojno sodelovanje in humanitarna pomoè",30304,"Vplaèevanje kapitala in rezerv",6679500,685000,NA
"448","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",3,"ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE",303,"Mednarodno razvojno sodelovanje in humanitarna pomoè",30305,"Izvajanje Sporazuma o vprašanjih nasledstva",2200000,2.47e+08,NA
"449","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",9,"PRAVOSODJE",906,"Poprava preteklih krivic",90601,"Poprava krivic in odškodnine",294500,270000,243000
"450","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",14,"PODJETNIŠTVO IN KONKURENÈNOST",1404,"Spodbujanje tujih investicij in odprtosti gospodarstva",140403,"Spodbujanje izvoza",475000,4940000,5642922.74
"451","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",14,"PODJETNIŠTVO IN KONKURENÈNOST",1406,"Podpora prestrukturiranju finanènih in nefinanènih družb",140602,"Poroštva in jamstva",9915060.12,12995000,5e+06
"452","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",14,"PODJETNIŠTVO IN KONKURENÈNOST",1406,"Podpora prestrukturiranju finanènih in nefinanènih družb",140603,"Upravljanje s finanènim premoženjem",2e+08,383622000,2e+08
"453","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",6,"LOKALNA SAMOUPRAVA",603,"Lokalno razvojna infrastruktura",60301,"Lokalno razvojna infrastruktura",65000,35625216.02,24300000
"454","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1403,"Spodbude za rast in razvoj podjetij",140302,"Podpora malim in srednjevelikim podjetjem",2e+05,NA,NA
"455","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1403,"Spodbude za rast in razvoj podjetij",140304,"Pospeševanje tehnološkega razvoja gospodarstva",41500000,51146658.85,1387083.02
"456","B","Raèun finanènih terjatev in naložb",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1406,"Podpora prestrukturiranju finanènih in nefinanènih družb",140604,"Reševanje in prestrukturiranje podjetij v težavah",8750000,8e+06,7e+06
"457","C","Raèun financiranja",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",22,"SERVISIRANJE JAVNEGA DOLGA",2201,"Servisiranje domaèega dolga",220101,"Servisiranje glavnic iz naslova domaèega dolga",1566874212,NA,NA
"458","C","Raèun financiranja",2,"VLADNI PRORAÈUNSKI UPORABNIKI",16,"MINISTRSTVO ZA FINANCE",1611,"Ministrstvo za finance",22,"SERVISIRANJE JAVNEGA DOLGA",2202,"Servisiranje tujega dolga",220201,"Servisiranje glavnic iz naslova tujega dolga",4420226.55,NA,NA
"459","A","Bilanca odhodkov",1,"NEVLADNI PRORAÈUNSKI UPORABNIKI",137,"FISKALNI SVET",1317,"Fiskalni svet",2,"EKONOMSKA IN JAVNOFINANÈNA POLITIKA",203,"Fiskalni nadzor",20307,"Dejavnost fiskalnega sveta",NA,3e+05,5e+05
"460","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",4,"SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE",401,"E-upravljanje in informacijska infrastruktura",40102,"Razvoj storitev javne uprave",NA,7863000,2
"461","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",502,"Znanstveno raziskovalna dejavnost",50201,"Raziskovalni programi in projekti",NA,29882047.37,1800000
"462","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",504,"Podpora tehnološkim razvojnim projektom",50403,"Podpora tehnološkim razvojnim projektom",NA,32977974.84,608000
"463","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",505,"Informacijska družba in elektronske komunikacije",50503,"Razvoj in promocija na podroèju elektronskih komunikacij",NA,6368000,2
"464","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",6,"LOKALNA SAMOUPRAVA",603,"Lokalno razvojna infrastruktura",60301,"Lokalno razvojna infrastruktura",NA,3750000,2
"465","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",6,"LOKALNA SAMOUPRAVA",604,"Koordinacija razvoja regij",60401,"Regionalni razvoj",NA,20608533.45,8139590.48
"466","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",10,"TRG DELA IN DELOVNI POGOJI",1004,"APZ - Spodbude za zaposlovanje",100401,"Spodbude za zaposlovanje",NA,6373610,4
"467","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",12,"VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST",1202,"Oskrba z energijo in energetska uèinkovitost",120201,"Obnovljivi viri energije",NA,2125000,1
"468","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",12,"VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST",1202,"Oskrba z energijo in energetska uèinkovitost",120202,"Uèinkovita raba energije",NA,20067888.38,17316102.29
"469","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",12,"VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST",1202,"Oskrba z energijo in energetska uèinkovitost",120203,"Proizvodnja energije in razvoj energetskih omrežij",NA,6e+06,1
"470","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",13,"PROMET IN PROMETNA INFRASTRUKTURA",1306,"Trajnostna mobilnost",130601,"Upravljanje prometne politike",NA,1173529.41,3600001.4
"471","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",14,"PODJETNIŠTVO IN KONKURENÈNOST",1401,"Urejanje sistema in podporne dejavnosti na podroèju spodbujanja podjetništva in konkurenènosti",140101,"Urejanje sistema na podroèju podjetništva in konkurenènosti",NA,11117816.66,13503136.46
"472","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",14,"PODJETNIŠTVO IN KONKURENÈNOST",1403,"Spodbude za rast in razvoj podjetij",140301,"Spodbude za novonastala podjetja in njihovo rast",NA,15149223.97,8535000
"473","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",14,"PODJETNIŠTVO IN KONKURENÈNOST",1403,"Spodbude za rast in razvoj podjetij",140302,"Podpora malim in srednje velikim podjetjem",NA,2320198.99,500000.56
"474","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1501,"Urejanje sistema in podporne dejavnosti na podroèju okoljske politike",150102,"Prilagajanje podnebnim spremembam",NA,3769429.76,934342.23
"475","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1503,"Zmanjševanje in prepreèevanje emisij v zrak",150301,"Kakovost zraka",NA,5e+05,1
"476","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1504,"Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot",150401,"Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot",NA,1412975.2,2
"477","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",16,"PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST",1602,"Upravljanje s prostorom",160201,"Upravljanje s prostorom",NA,2150000,10750000
"478","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",1541,"SLUŽBA VLADE REPUBLIKE SLOVENIJE ZA RAZVOJ IN EVROPSKO KOHEZIJSKO POLITIKO",1541,"Služba Vlade Republike Slovenije za razvoj in evropsko kohezijsko politiko",18,"KULTURA IN CIVILNA DRUŽBA",1804,"Podpora nevladnim organizacijam in civilni družbi",180404,"Spodbujanje razvoja nevladnih organizacij ter civilnega in socialnega dialoga",NA,957440.18,2
